0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.036665,0.07883,0.12789,0.18348,0.23909,0.29636,0.35554,0.41503,0.46828,0.527285,0.58629,0.63744,0.68504,0.73524
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.031053,0.065709,0.10489,0.1501,0.19662,0.24262,0.29068,0.33771,0.37674,0.42448,0.47222,0.50706,0.54191,0.57912
0.015636,0.035282,0.05894,0.087559,0.11751,0.15024,0.18128,0.20922,0.22993,0.262345,0.29476,0.31111,0.33159,0.34997